2024-05-16 07:05:183 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: //h2[normalize-space()='Careers']]
2024-05-16 07:05:194 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: //h2[normalize-space()='Careers']]
2024-05-16 07:05:214 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:249 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:263 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:299 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:334 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:355 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
2024-05-16 07:05:373 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:286 INFO  VerificationHelper:128 - BasePage title is: Search Jobs | LexisNexis Risk Solutions
2024-05-16 07:05:302 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:394 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> css selector: #search-results-statistics-e0271e2d03ab43d1b65ffb7850e12e1d]
2024-05-16 07:05:415 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> css selector: #search-results-statistics-e0271e2d03ab43d1b65ffb7850e12e1d]
2024-05-16 07:05:440 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:725 INFO  JobsPage:159 - Search box is entered with text: Software Engineer
2024-05-16 07:05:22 INFO  JobsPage:197 - Search button is clicked
2024-05-16 07:05:109 INFO  JobsPage:133 - Displayed jobs titles count: 20
2024-05-16 07:05:283 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: (//div[@class='ais-body ais-stats--body'])[1]]
2024-05-16 07:05:315 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (c2c6f1038de34c0f22b96d1b37913494)] -> xpath: (//div[@class='ais-body ais-stats--body'])[1]]
2024-05-16 07:05:370 INFO  JobsPage:139 - Displayed jobs titles count: 20
2024-05-16 07:05:05 INFO  BaseTest:125 - Driver quitting.....
2024-05-16 07:05:432 INFO  Listeners:28 - *********Started test execution**********
2024-05-16 07:05:256 INFO  BaseTest:132 - navigating to ...https://risk.lexisnexis.co.uk/
2024-05-16 07:05:422 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (048f229f76ba3bbaccf3d0d8ea0b60c7)] -> id: onetrust-banner-sdk]
2024-05-16 07:05:522 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (048f229f76ba3bbaccf3d0d8ea0b60c7)] -> xpath: //button[@id='onetrust-accept-btn-handler']]
2024-05-16 07:05:537 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (048f229f76ba3bbaccf3d0d8ea0b60c7)] -> xpath: //button[@id='onetrust-accept-btn-handler']]
